Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-07-25,82.5144,83.1312,81.4775,81.6093,742791.05075032
2019-07-26,81.6093,82.0697,80.8695,81.2798,513688.18789215
2019-07-29,81.1322,81.6586,79.5197,79.5197,431955.88524401
2019-07-30,79.4538,80.4907,79.1744,79.1744,500175.19882737
2019-07-31,79.1744,82.0206,79.1744,80.0953,945667.97180303
2019-08-01,79.8159,82.6383,79.5364,80.6217,928645.29280429
2019-08-02,79.8985,81.4116,79.5039,79.7008,602832.49136386
2019-08-05,79.388,80.0127,78.286,79.0259,1082921.4297067
2019-08-06,79.7991,79.8159,76.7229,77.3151,1161850.760141
2019-08-07,77.7263,78.1375,75.5374,76.4258,771987.25543764
2019-08-08,77.3317,78.1042,76.4425,77.8581,885579.89511271
2019-08-09,77.7588,77.7588,74.8626,75.2088,1004249.2944491
2019-08-12,75.2088,75.4557,73.2343,73.4479,801706.95473248
2019-08-13,73.6297,77.6112,73.2511,76.8871,1118265.2819372
2019-08-14,75.8837,76.7386,73.8758,74.106,1218635.1306451
